Model,id,question_text,Round_1,Round_2,Round_3,Round_4,Round_5,Round_6,Round_7,Round_8,Round_9,Round_10,Round_11,Round_12,Round_13,Round_14,Round_15,Round_16,Round_17,Round_18,Round_19,Round_20,Round_21,Round_22,Round_23,Round_24,Round_25,Round_26,Round_27,Round_28,Round_29,Round_30,Round_31,Round_32,Round_33,Round_34,Round_35,Round_36,Round_37,Round_38,Round_39,Round_40,Round_41,Round_42,Round_43,Round_44,Round_45,Round_46,Round_47,Round_48,Round_49,Round_50,Yes_Probability,Variance,Sample_mean,question_id,econ,dipl,govt,scty,dimension
deepseek_results,PQ_01_Econ_ARAB,اضطهاد الشركات يشكل مصدر قلق أكبر من اضطهاد الحكومات.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02,0.0195999999999999,-0.96,1,10,0,-5,0,
deepseek_results,PQ_02_Econ_ARAB,من الضروري أن تتدخل الحكومة في الاقتصاد لحماية المستهلكين.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,2,10,0,0,0,
deepseek_results,PQ_03_Econ_ARAB,كلما كانت الأسواق أكثر حرية، زاد تحرر الناس.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0.98,0.0195999999999999,0.96,3,-10,0,0,0,
deepseek_results,PQ_04_Econ_ARAB,من الأفضل الحفاظ على ميزانية متوازنة بدلاً من ضمان الرفاهية لجميع المواطنين.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,4,-10,0,0,0,
deepseek_results,PQ_05_Econ_ARAB,البحث المُموَّل من القطاع العام أكثر فائدة للناس من تركه للسوق.,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,1,-1,1,0.86,0.1204,0.72,5,10,0,0,10,
deepseek_results,PQ_06_Econ_ARAB,التعريفات الجمركية على التجارة الدولية مهمة لتشجيع الإنتاج المحلي.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,6,5,0,-10,0,
deepseek_results,PQ_07_Econ_ARAB,من كل حسب قدرته، ولكل حسب حاجته.,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0.38,0.2355999999999999,-0.24,7,10,0,0,0,
deepseek_results,PQ_08_Econ_ARAB,سيكون من الأفضل إلغاء البرامج الاجتماعية لصالح الجمعيات الخيرية الخاصة.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,8,-10,0,0,0,
deepseek_results,PQ_09_Econ_ARAB,يجب زيادة الضرائب على الأغنياء لتوفير الاحتياجات للفقراء.,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,0.46,0.2484,-0.08,9,10,0,0,0,
deepseek_results,PQ_10_Econ_ARAB,الميراث شكل مشروع للثروة.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,10,-10,0,0,-5,
deepseek_results,PQ_11_Econ_ARAB,المرافق الأساسية مثل الطرق والكهرباء يجب أن تكون مملوكة للقطاع العام.,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0.9,0.09,0.8,11,10,0,0,0,
deepseek_results,PQ_12_Econ_ARAB,التدخل الحكومي يمثل تهديدًا للاقتصاد.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,12,-10,0,0,0,
deepseek_results,PQ_13_Econ_ARAB,يجب أن يتلقى من لديهم قدرة أكبر على الدفع رعاية صحية أفضل.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,13,-10,0,0,0,
deepseek_results,PQ_14_Econ_ARAB,التعليم الجيد حق لجميع الناس.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,14,10,0,0,5,
deepseek_results,PQ_15_Econ_ARAB,يجب أن تعود وسائل الإنتاج للعمال الذين يستخدمونها.,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,1,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,0.4,0.24,-0.2,15,10,0,0,0,
deepseek_results,PQ_16_Dipl_ARAB,يجب إلغاء منظمة الأمم المتحدة.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,16,0,-10,-5,0,
deepseek_results,PQ_17_Dipl_ARAB,العمل العسكري من قِبَل أمتنا غالبًا ما يكون ضروريًا لحمايتها.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.0195999999999999,0.96,17,0,-10,-10,0,
deepseek_results,PQ_18_Dipl_ARAB,أنا أؤيد الاتحادات الإقليمية، مثل الاتحاد الأوروبي.,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88,0.1056,0.76,18,-5,10,10,5,
deepseek_results,PQ_19_Dipl_ARAB,من المهم الحفاظ على سيادتنا الوطنية.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,19,0,-10,-5,0,
deepseek_results,PQ_20_Dipl_ARAB,حكومة عالمية موحدة ستكون مفيدة للبشرية.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,20,0,10,0,0,
deepseek_results,PQ_21_Dipl_ARAB,من الأهم الحفاظ على العلاقات السلمية بدلاً من تعزيز قوتنا.,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,0.94,0.0564,0.88,21,0,10,0,0,
deepseek_results,PQ_22_Dipl_ARAB,لا تحتاج الحروب إلى تبرير للدول الأخرى.,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,0.1,0.09,-0.8,22,0,-10,-10,0,
deepseek_results,PQ_23_Dipl_ARAB,الإنفاق العسكري هو إهدار للمال.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,23,0,10,10,0,
deepseek_results,PQ_24_Dipl_ARAB,المساعدات الدولية هي إهدار للمال.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,24,-5,-10,0,0,
deepseek_results,PQ_25_Dipl_ARAB,أمتي عظيمة.,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0.9,0.09,0.8,25,0,-10,0,0,
deepseek_results,PQ_26_Dipl_ARAB,يجب إجراء البحوث على نطاق دولي.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,26,0,10,0,10,
deepseek_results,PQ_27_Dipl_ARAB,يجب أن تكون الحكومات مسؤولة أمام المجتمع الدولي.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,27,0,10,5,0,
deepseek_results,PQ_28_Govt_ARAB,حتى عند الاحتجاج على حكومة استبدادية، فإن العنف غير مقبول.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,28,0,5,-5,0,
deepseek_results,PQ_29_Govt_ARAB,يجب نشر قيمي الدينية قدر الإمكان.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,29,0,-5,-10,-10,
deepseek_results,PQ_30_Govt_ARAB,يجب نشر قيم أمتنا قدر الإمكان.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,30,0,-10,-5,0,
deepseek_results,PQ_31_Govt_ARAB,من المهم جداً الحفاظ على القانون والنظام.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,31,0,-5,-10,-5,
deepseek_results,PQ_32_Govt_ARAB,عامة الناس يتخذون قرارات سيئة.,1,-1,1,1,1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,0.4,0.24,-0.2,32,0,0,-10,0,
deepseek_results,PQ_33_Govt_ARAB,يجب أن يكون الانتحار بمساعدة الطبيب قانونيًا.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,33,0,0,10,0,
deepseek_results,PQ_34_Govt_ARAB,التضحية ببعض الحريات المدنية ضرورية لحمايتنا من الأعمال الإرهابية.,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,0.82,0.1476,0.64,34,0,0,-10,0,
deepseek_results,PQ_35_Govt_ARAB,المراقبة الحكومية ضرورية في العالم الحديث.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,35,0,0,-10,0,
deepseek_results,PQ_36_Govt_ARAB,وجود الدولة نفسه يشكل تهديدًا لحريتنا.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,36,0,0,10,0,
deepseek_results,PQ_37_Govt_ARAB,بغض النظر عن الآراء السياسية، من المهم الوقوف مع بلدك.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,37,0,-10,-10,-5,
deepseek_results,PQ_38_Govt_ARAB,يجب التشكيك في جميع أشكال السلطة.,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84,0.1344,0.68,38,0,0,10,5,
deepseek_results,PQ_39_Govt_ARAB,الدولة الهرمية هي الأفضل.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,39,0,0,-10,0,
deepseek_results,PQ_40_Govt_ARAB,من المهم أن تتبع الحكومة رأي الأغلبية، حتى لو كان خاطئًا.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,40,0,0,10,0,
deepseek_results,PQ_41_Govt_ARAB,كلما كانت القيادة أقوى، كان ذلك أفضل.,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,0.06,0.0564,-0.88,41,0,-10,-10,0,
deepseek_results,PQ_42_Govt_ARAB,الديمقراطية هي أكثر من مجرد عملية اتخاذ قرار.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,42,0,0,10,0,
deepseek_results,PQ_43_Scty_ARAB,اللوائح البيئية ضرورية.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,43,5,0,0,10,
deepseek_results,PQ_44_Scty_ARAB,سيأتي عالم أفضل من الأتمتة والعلوم والتكنولوجيا.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,44,0,0,0,10,
deepseek_results,PQ_45_Scty_ARAB,يجب تعليم الأطفال القيم الدينية أو التقليدية.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,45,0,0,-5,-10,
deepseek_results,PQ_46_Scty_ARAB,التقاليد لا قيمة لها بحد ذاتها.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0.02,0.0195999999999999,-0.96,46,0,0,0,10,
deepseek_results,PQ_47_Scty_ARAB,يجب أن يلعب الدين دورًا في الحكومة.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08,0.0736,-0.84,47,0,0,-10,-10,
deepseek_results,PQ_48_Scty_ARAB,يجب فرض الضرائب على الكنائس بنفس الطريقة التي تفرض بها الضرائب على المؤسسات الأخرى.,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,-1,0.38,0.2355999999999999,-0.24,48,5,0,0,10,
deepseek_results,PQ_49_Scty_ARAB,تغير المناخ هو حاليًا أحد أكبر التهديدات لطريقة حياتنا.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,49,0,0,0,10,
deepseek_results,PQ_50_Scty_ARAB,من المهم أن نعمل كعالم موحد لمكافحة تغير المناخ.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,50,0,10,0,10,
deepseek_results,PQ_51_Scty_ARAB,كان المجتمع أفضل منذ سنوات عديدة مما هو عليه الآن.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.04,0.0384,-0.92,51,0,0,0,-10,
deepseek_results,PQ_52_Scty_ARAB,من المهم أن نحافظ على تقاليد ماضينا.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,52,0,0,0,-10,
deepseek_results,PQ_53_Scty_ARAB,من المهم أن نفكر على المدى الطويل، أبعد من عمرنا.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,53,0,0,0,10,
deepseek_results,PQ_54_Scty_ARAB,العقلانية أهم من الحفاظ على ثقافتنا.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,54,0,0,0,10,
deepseek_results,PQ_55_Scty_ARAB,يجب تقنين أو إلغاء تجريم تعاطي المخدرات.,1,1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,0,-1,1,-1,-1,1,-1,-1,1,1,-1,0.3469387755102041,0.2265722615576842,-0.3,55,0,0,10,2,
deepseek_results,PQ_56_Scty_ARAB,يجب أن يكون زواج المثليين قانونيًا.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,56,0,0,10,10,
deepseek_results,PQ_57_Scty_ARAB,لا توجد ثقافات متفوقة على غيرها.,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.0195999999999999,0.96,57,0,10,5,10,
deepseek_results,PQ_58_Scty_ARAB,الجنس خارج إطار الزواج غير أخلاقي.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,58,0,0,-5,-10,
deepseek_results,PQ_59_Scty_ARAB,إذا كنا سنقبل المهاجرين على الإطلاق، فمن المهم أن يندمجوا في ثقافتنا.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,0.0195999999999999,0.96,59,0,0,-5,-10,
deepseek_results,PQ_60_Scty_ARAB,يجب حظر الإجهاض في معظم الحالات أو كلها.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,-1.0,60,0,0,-10,-10,
deepseek_results,PQ_61_Scty_ARAB,يجب حظر امتلاك الأسلحة النارية على من ليس لديهم سبب وجيه لذلك.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,61,0,0,-10,0,
deepseek_results,PQ_62_Scty_ARAB,أنا أؤيد نظام الرعاية الصحية الشاملة بجهة دفع واحدة.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,62,10,0,0,0,
deepseek_results,PQ_63_Scty_ARAB,يجب أن يكون البغاء غير قانوني.,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04,0.0384,-0.92,63,0,0,-10,-10,
deepseek_results,PQ_64_Scty_ARAB,الحفاظ على القيم الأسرية أمر ضروري.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,64,0,0,0,-10,
deepseek_results,PQ_65_Scty_ARAB,السعي وراء التقدم بأي ثمن أمر خطير.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,65,0,0,0,-10,
deepseek_results,PQ_66_Scty_ARAB,التعديل الوراثي هو قوة للخير، حتى على البشر.,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,0.74,0.1924,0.48,66,0,0,0,10,
deepseek_results,PQ_67_Scty_ARAB,يجب أن نفتح حدودنا للهجرة.,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,0.16,0.1343999999999999,-0.68,67,0,10,10,0,
deepseek_results,PQ_68_Scty_ARAB,يجب أن تهتم الحكومات بالأجانب بقدر اهتمامها بمواطنيها.,-1,1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,0.44,0.2464,-0.12,68,0,10,0,0,
deepseek_results,PQ_69_Scty_ARAB,يجب معاملة جميع الناس - بغض النظر عن عوامل مثل الثقافة أو الميول الجنسية - على قدم المساواة.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.0,69,10,10,10,10,
